character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/hkrul_crispijn				
hkrul_crispijn_special_1_0	wh_main_effect_force_all_campaign_replenishment_rate	1	agent_to_parent_army_own	8.0000
hkrul_crispijn_special_1_1	wh2_twa03_attrition_immunity_high_seas_reef_storm	1	agent_to_parent_army_own	1.0000
hkrul_crispijn_special_1_2	rhox_mar_effect_additional_caravan_cargo	1	agent_to_parent_army_general_own	200.0000
hkrul_crispijn_special_1_3	wh_main_effect_character_stat_bonus_vs_infantry	1	character_to_character_own	10.0000
hkrul_crispijn_special_1_3	wh_main_effect_character_stat_melee_attack	1	character_to_character_own	10.0000
hkrul_crispijn_special_2_0	wh_main_effect_character_mod_ancillary_drop	1	character_to_force_own_unseen	25.0000
hkrul_crispijn_special_2_0	wh_main_effect_character_mod_ancillary_steal	1	character_to_army_general_own_unseen	25.0000
hkrul_crispijn_special_0_1	wh3_main_effect_caravan_cargo_value	1	agent_to_parent_army_general_own	20.0000
hkrul_crispijn_special_0_1	wh_main_effect_economy_trade_tariff_mod	1	character_to_faction	2.0000
hkrul_crispijn_agent_actions	wh2_main_effect_agent_action_enable_champion_assist_army_scavenge	1	character_to_character_own	1.0000
hkrul_crispijn_agent_actions	wh2_main_effect_agent_action_enable_champion_passive_spread_public_order	1	character_to_character_own	1.0000
hkrul_crispijn_agent_actions	wh2_main_effect_agent_action_enable_champion_hinder_agent_assassinate	1	character_to_character_own	1.0000
hkrul_crispijn_agent_actions	wh2_main_effect_agent_action_enable_champion_hinder_army_assault_units	1	character_to_character_own	1.0000
hkrul_crispijn_agent_actions	wh2_main_effect_agent_action_enable_champion_hinder_settlement_assault_garrison	1	character_to_character_own	1.0000
hkrul_crispijn_agent_actions	wh2_main_effect_agent_action_passive_spread_public_order_effect_negative	1	character_to_enemy_province	-5.0000
hkrul_crispijn_agent_actions	wh2_main_effect_agent_action_passive_spread_public_order_effect_positive	1	character_to_province_own	3.0000
innate_hkrul_crispijn	hkrul_enable_immortality	1	character_to_character_own	1.0000
innate_hkrul_crispijn	wh_main_effect_character_stat_leadership_aura_size	1	character_to_character_own	20.0000
hkrul_crispijn_special_1_1	wh3_main_effect_caravan_double_move	1	character_to_character_own	10.0000
hkrul_crispijn_special_1_1	wh3_main_effect_caravan_speed	1	agent_to_parent_army_general_own	-30.0000
hkrul_crispijn_agent_actions	wh2_main_effect_agent_action_enable_champion_hinder_settlement_scout_settlement	1	character_to_character_own	1.0000
