key	campaign_key	character_skill_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;6;db/character_skill_nodes_tables/hkrul_mar									
skill_node_hkrul_jk_campaign_0		wh_main_skill_all_lord_campaign_route_marcher		5	0		0	0	true
skill_node_hkrul_jk_campaign_1_1		wh_main_skill_emp_lord_campaign_iron_disciplinarian		5	1		0	0	true
skill_node_hkrul_jk_campaign_1_2		wh_main_skill_emp_lord_campaign_leader_of_renown		5	2		0	0	true
skill_node_hkrul_jk_campaign_1_3		wh_main_skill_lord_all_campaign_reassuring_presence		5	3		0	0	true
skill_node_hkrul_jk_campaign_1_4		wh_main_skill_emp_lord_campaign_fervent		5	4		0	0	true
skill_node_hkrul_jk_campaign_2		wh_main_skill_all_lord_campaign_irrepressible		5	5		0	4	true
skill_node_hkrul_jk_campaign_3_1		wh_main_skill_emp_lord_campaign_quartermaster		5	6		0	0	true
skill_node_hkrul_jk_campaign_3_2		wh_main_skill_emp_lord_campaign_logistician		5	7		0	0	true
skill_node_hkrul_jk_campaign_3_3		wh_main_skill_all_lord_campaign_alert		5	8		0	0	true
skill_node_hkrul_jk_campaign_3_4		wh_main_skill_all_lord_campaign_lightning_strike		5	9		0	0	true
skill_node_hkrul_jk_campaign_4		wh_main_skill_emp_lord_campaign_headhunter		5	10		0	4	true
skill_node_hkrul_jk_innate		innate_hkrul_jk		6	0		1	0	false
skill_node_hkrul_jk_special_0_1		hkrul_jk_special_0_1		0	3		0	0	true
skill_node_hkrul_jk_special_0_3		hkrul_jk_special_0_3		0	5		0	0	true
skill_node_hkrul_jk_special_0_7		hkrul_jk_special_0_7		0	6		0	0	true
skill_node_hkrul_jk_special_0_8		wh3_main_skill_all_mentor_lord		0	20		0	0	true
skill_node_hkrul_jk_special_0_6		hkrul_jk_special_0_6		0	1		0	0	true
skill_node_hkrul_jk_special_0_5		hkrul_jk_special_0_5		0	0		0	0	true
skill_node_hkrul_jk_special_0_2		hkrul_jk_special_0_2		0	4		0	0	true
skill_node_hkrul_jk_special_1_0		hkrul_jk_special_1_0		1	0		0	0	true
skill_node_hkrul_jk_special_1_1		hkrul_jk_special_1_1		1	1		0	0	true
skill_node_hkrul_jk_special_1_2		hkrul_jk_special_1_2		1	2		0	0	true
skill_node_hkrul_jk_special_1_3		hkrul_jk_special_1_3		1	3		0	0	true
skill_node_hkrul_jk_special_1_4		hkrul_jk_special_1_4		1	4		0	0	true
skill_node_hkrul_jk_special_2		hkrul_jk_special_2		1	5		0	4	true
skill_node_hkrul_jk_special_3		hkrul_jk_special_3		1	6		0	4	true
skill_node_hkrul_jk_special_2_0		hkrul_jk_special_2_0		2	0		0	0	true
skill_node_hkrul_jk_special_2_1_1		hkrul_jk_special_2_1_1		2	1		0	0	true
skill_node_hkrul_jk_special_2_1_2		hkrul_jk_special_2_1_2		2	2		0	0	true
skill_node_hkrul_jk_special_2_2_1		hkrul_jk_special_2_2_1		2	3		0	1	true
skill_node_hkrul_jk_special_2_2_2		hkrul_jk_special_2_2_2		2	4		0	1	true
skill_node_hkrul_jk_special_2_3_1		hkrul_jk_special_2_3_1		2	5		0	1	true
skill_node_hkrul_jk_special_2_3_2		hkrul_jk_special_2_3_2		2	6		0	1	true
skill_node_hkrul_jk_special_2_4		hkrul_jk_special_2_4		2	7		0	1	true
skill_node_hkrul_jk_special_0_0_1		hkrul_jk_mount_barded_warhorse		0	2		0	0	true
skill_node_hkrul_jaan_4_0		hkrul_jaan_special_4_0		3	1		0	0	true
skill_node_hkrul_jaan_4_1		hkrul_jaan_special_4_1		3	2		0	0	true
skill_node_hkrul_jaan_4_2		hkrul_jaan_special_4_2		3	3		0	0	true
skill_node_hkrul_jaan_4_3		hkrul_jaan_special_4_3		3	4		0	0	true
skill_node_hkrul_jaan_4_4		hkrul_jaan_special_4_4		3	5		0	3	true
skill_node_hkrul_jaan_4_5		hkrul_jaan_special_4_5		3	6		0	0	true
skill_node_hkrul_jaan_4_6		hkrul_jaan_special_4_6		3	7		0	0	true
skill_node_hkrul_jaan_4_7		hkrul_jaan_special_4_7		3	8		0	0	true
skill_node_hkrul_jaan_4_8		hkrul_jaan_special_4_8		3	9		0	3	true
skill_node_hkrul_jaan_4_9		hkrul_jaan_special_4_9		3	10		0	0	true
skill_node_hkrul_jaan_4_10		hkrul_jaan_special_4_10		3	11		0	0	true
skill_node_hkrul_jaan_4_11		hkrul_jaan_special_4_11		3	12		0	0	true
skill_node_hkrul_jaan_4_12		hkrul_jaan_special_4_12		3	13		0	3	true
rhox_mar_mundvard_criminal_campaign_actions_dummy		rhox_mar_mundvard_criminal_campaign_actions		8	0		1	0	false
